CLI,SEXT,DNA,AGE,TCLI,GES,DOU,UTIC,age,client_seniority_days,age_group,total_products,active_products,active_products_ratio,avg_product_duration,std_product_duration,max_product_duration,unique_packs,total_accounts,closed_accounts,closed_accounts_ratio,unique_account_types,Segment Client,Actif/Inactif,District
43993886,M,2058-04-29,1818,1,182,2024-07-01,000537    ,-32.780287474332646,382,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,TRES PETITE ENTREPRISE,ACTIF,District Tunis Nord
43993960,M,1999-07-19,2929,1,290,2024-07-01,EXT190    ,25.998631074606433,382,25-35,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,PETITE ENTREPRISE,INACTIF,District Tunis Nord
43993960,M,1999-07-19,2929,1,290,2024-07-01,EXT190    ,25.998631074606433,382,25-35,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,ACTIF,District Tunis Nord
43994035,F,1993-06-24,2424,1,244,2024-07-01,010244    ,32.06570841889117,382,25-35,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,TRES PETITE ENTREPRISE,ACTIF,District Tunis Nord
43994109,M,1984-12-31,1010,1,102,2024-07-01,010092    ,40.544832306639286,382,35-45,6.0,7.0,1.0,912.0,773.574818618083,1459.0,1.0,2.0,0.0,0.0,2.0,MOYENNE ENTREPRISE,INACTIF,District Tunis Nord
43994183,F,2062-11-21,1414,1,142,2024-07-01,000440    ,-37.34428473648186,382,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,NON AFFECTE,NON AFFECTE,District Tunis Nord
43994258,M,2005-10-15,2121,1,212,2024-07-01,000296    ,19.756331279945243,382,<25,4.0,5.0,1.0,912.5,1290.4698756654493,1825.0,2.0,2.0,1.0,0.5,1.0,TRES PETITE ENTREPRISE,ACTIF,District Tunis Nord
43994332,F,1997-09-03,1313,1,131,2024-07-01,000552    ,27.871321013004792,382,25-35,3.0,4.0,1.0,1819.0,0.0,1819.0,1.0,1.0,0.0,0.0,1.0,NON AFFECTE,NON AFFECTE,District Tunis Nord
43994406,F,1987-06-20,606,1,62,2024-07-01,000764    ,38.078028747433265,382,35-45,7.0,8.0,1.0,620.6666666666666,745.1552410963324,1460.0,1.0,2.0,0.0,0.0,2.0,NON AFFECTE,NON AFFECTE,District Tunis Nord
43994481,M,2006-01-08,1414,1,141,2024-07-01,010116    ,19.523613963039015,382,<25,3.0,4.0,1.0,912.5,774.2819253992695,1460.0,2.0,1.0,0.0,0.0,1.0,NON AFFECTE,NON AFFECTE,District Tunis Nord
43994555,F,2004-07-12,505,1,51,2024-07-01,000441    ,21.01574264202601,382,<25,1.0,1.0,1.0,155.0,0.0,155.0,1.0,1.0,1.0,1.0,1.0,NON AFFECTE,NON AFFECTE,District Tunis Nord
43994629,M,1983-08-08,1717,1,171,2024-07-01,000603    ,41.94387405886379,382,35-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NON AFFECTE,NON AFFECTE,District Tunis Nord
43994704,M,1986-08-13,1414,1,142,2024-07-01,000440    ,38.92950034223135,382,35-45,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,NON AFFECTE,NON AFFECTE,District Tunis Nord
43994778,M,1999-01-27,3030,1,303,2024-07-01,000551    ,26.472279260780287,382,25-35,7.0,8.0,1.0,629.0,735.4406842159332,1460.0,2.0,2.0,0.0,0.0,2.0,NON AFFECTE,NON AFFECTE,District Tunis Nord
43994778,M,1999-01-27,3030,1,303,2024-07-01,000551    ,26.472279260780287,382,25-35,7.0,8.0,1.0,629.0,735.4406842159332,1460.0,2.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,ACTIF,District Tunis Sud
43994852, ,,1717,3,171,2024-07-01,000603    ,0.0,382,,5.0,6.0,1.0,-2437.3333333333335,5823.310599077928,1455.0,1.0,2.0,0.0,0.0,2.0,NON AFFECTE,NON AFFECTE,District Tunis Nord
43994927,M,1984-09-23,2020,1,204,2024-07-01,010185    ,40.81587953456537,382,35-45,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,NON AFFECTE,NON AFFECTE,District Tunis Nord
43995001,M,1995-06-25,2020,1,203,2024-07-01,010284    ,30.064339493497606,382,25-35,4.0,5.0,1.0,909.5,770.0392847121502,1454.0,2.0,7.0,0.0,0.0,2.0,NON AFFECTE,NON AFFECTE,District Tunis Nord
43995075,F,1986-07-11,1111,1,111,2024-07-01,010303    ,39.01984941820671,382,35-45,2.0,2.0,1.0,1816.0,0.0,1816.0,1.0,1.0,0.0,0.0,1.0,NON AFFECTE,NON AFFECTE,District Tunis Nord
43995150,M,1992-08-03,202,1,24,2024-07-01,010123    ,32.955509924709105,382,25-35,9.0,10.0,1.0,513.8,541.4256181600572,1437.0,2.0,8.0,0.0,0.0,3.0,NON AFFECTE,NON AFFECTE,District Tunis Nord
43995224,F,1982-02-10,2323,1,232,2024-07-01,000459    ,43.43326488706366,382,35-45,7.0,9.0,1.0,658.3333333333334,702.5370690101223,1460.0,2.0,8.0,0.0,0.0,3.0,NON AFFECTE,NON AFFECTE,District Tunis Nord
43995298,M,2005-07-19,101,1,13,2024-07-01,000482    ,19.99726214921287,382,<25,5.0,6.0,1.0,1460.0,0.0,1460.0,1.0,3.0,0.0,0.0,3.0,NON AFFECTE,NON AFFECTE,District Tunis Nord
43995373,F,1992-05-19,2323,1,232,2024-07-01,000459    ,33.163586584531146,382,25-35,6.0,7.0,1.0,912.5,774.2819253992695,1460.0,1.0,2.0,0.0,0.0,2.0,TRES PETITE ENTREPRISE,ACTIF,District Tunis Nord
43995447,M,2003-04-20,1717,1,172,2024-07-01,010112    ,22.245037645448324,382,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,NON AFFECTE,NON AFFECTE,District Tunis Nord
43995521,F,1994-08-31,1212,1,121,2024-07-01,010106    ,30.88021902806297,382,25-35,6.0,7.0,1.0,911.5,772.8677118368964,1458.0,1.0,3.0,0.0,0.0,3.0,NON AFFECTE,NON AFFECTE,District Tunis Nord
43995596,M,2066-01-28,101,1,13,2024-07-01,000455    ,-40.53114305270363,382,,3.0,4.0,1.0,1807.0,0.0,1807.0,1.0,1.0,0.0,0.0,1.0,NON AFFECTE,NON AFFECTE,District Tunis Nord
43995670,M,1989-08-30,2626,1,260,2024-07-01,010220    ,35.88227241615332,382,35-45,3.0,4.0,1.0,1825.0,0.0,1825.0,1.0,1.0,0.0,0.0,1.0,TRES PETITE ENTREPRISE,ACTIF,District Tunis Nord
43995670,M,1989-08-30,2626,1,260,2024-07-01,010220    ,35.88227241615332,382,35-45,3.0,4.0,1.0,1825.0,0.0,1825.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sud
43995744,F,1994-02-07,2626,1,260,2024-07-01,EXT178    ,31.44147843942505,382,25-35,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,NON AFFECTE,NON AFFECTE,District Tunis Nord
43995744,F,1994-02-07,2626,1,260,2024-07-01,EXT178    ,31.44147843942505,382,25-35,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,ACTIF,District Grand Sud
43995819,M,1975-10-26,606,1,63,2024-07-01,010219    ,49.72758384668035,382,45-55,10.0,11.0,1.0,741.0,840.0735086883766,1817.0,2.0,8.0,0.0,0.0,3.0,NON AFFECTE,NON AFFECTE,District Tunis Nord
43995893,F,2058-11-30,303,1,30,2024-07-01,EXT191    ,-33.36892539356605,382,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,NON AFFECTE,NON AFFECTE,District Tunis Nord
43995967,M,1985-03-17,2828,1,283,2024-07-01,000436    ,40.336755646817245,382,35-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NON AFFECTE,NON AFFECTE,District Tunis Nord
43995967,M,1985-03-17,2828,1,283,2024-07-01,000436    ,40.336755646817245,382,35-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
43996042, ,,2323,2,232,2024-07-01,000459    ,0.0,382,,5.0,6.0,1.0,1094.0,631.3343013016163,1460.0,2.0,2.0,0.0,0.0,2.0,NON AFFECTE,NON AFFECTE,District Tunis Nord
43996116,M,2060-07-24,303,1,31,2024-07-01,010113    ,-35.017111567419576,382,,3.0,4.0,1.0,912.5,774.2819253992695,1460.0,2.0,1.0,0.0,0.0,1.0,NON AFFECTE,NON AFFECTE,District Tunis Nord
43996190,F,2071-05-22,2727,1,273,2024-07-01,010214    ,-45.842573579739906,382,,3.0,3.0,1.0,1094.0,0.0,1094.0,1.0,2.0,0.0,0.0,2.0,NON AFFECTE,NON AFFECTE,District Tunis Nord
43996190,F,2071-05-22,2727,1,273,2024-07-01,010214    ,-45.842573579739906,382,,3.0,3.0,1.0,1094.0,0.0,1094.0,1.0,2.0,0.0,0.0,2.0,PREMIUMS ELITE,ACTIF,District Grand Centre
43996265,M,1999-12-28,303,1,31,2024-07-01,010113    ,25.555099247091032,382,25-35,3.0,4.0,1.0,177.0,0.0,177.0,2.0,1.0,0.0,0.0,1.0,NON AFFECTE,NON AFFECTE,District Tunis Nord
43996339,M,2066-02-13,303,1,31,2024-07-01,010113    ,-40.57494866529774,382,,3.0,4.0,1.0,912.5,774.2819253992695,1460.0,2.0,1.0,0.0,0.0,1.0,TRES PETITE ENTREPRISE,ACTIF,District Tunis Nord
43996413,M,2015-12-24,3131,1,312,2024-07-02,010222    ,9.566050650239562,381,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,NON AFFECTE,NON AFFECTE,District Tunis Nord
43996413,M,2015-12-24,3131,1,312,2024-07-02,010222    ,9.566050650239562,381,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,JUNIOR,NON AFFECTE,District Nord Ouest
43996488,M,1996-12-31,2727,1,272,2024-07-02,000483    ,28.54483230663929,381,25-35,6.0,7.0,1.0,729.6666666666666,631.6211944934506,1459.0,1.0,2.0,0.0,0.0,2.0,NON AFFECTE,NON AFFECTE,District Tunis Nord
43996488,M,1996-12-31,2727,1,272,2024-07-02,000483    ,28.54483230663929,381,25-35,6.0,7.0,1.0,729.6666666666666,631.6211944934506,1459.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,ACTIF,District Grand Centre
43996562,M,1995-05-19,3030,1,303,2024-07-02,000551    ,30.16563997262149,381,25-35,7.0,8.0,1.0,912.0,773.574818618083,1459.0,2.0,8.0,0.0,0.0,3.0,NON AFFECTE,NON AFFECTE,District Tunis Nord
43996562,M,1995-05-19,3030,1,303,2024-07-02,000551    ,30.16563997262149,381,25-35,7.0,8.0,1.0,912.0,773.574818618083,1459.0,2.0,8.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,ACTIF,District Tunis Sud
43996636,F,1995-08-25,808,1,80,2024-07-02,010204    ,29.897330595482547,381,25-35,3.0,4.0,1.0,488.3333333333333,838.8899411325262,1457.0,2.0,1.0,0.0,0.0,1.0,PREMIUMS ELITE,INACTIF,District Tunis Nord
43996711,M,2064-04-05,3131,1,311,2024-07-02,010222    ,-38.71594798083505,381,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
43996711,M,2064-04-05,3131,1,311,2024-07-02,010222    ,-38.71594798083505,381,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES CLASSE MOYENNE,INACTIF,District Nord Ouest
43996785,F,1999-07-04,2323,1,232,2024-07-02,000459    ,26.039698836413415,381,25-35,7.0,8.0,1.0,912.0,773.574818618083,1459.0,2.0,8.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
43996859, ,,3232,2,321,2024-07-02,000485    ,0.0,381,,5.0,4.0,0.8,911.5,772.8677118368964,1458.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,ACTIF,District Tunis Nord
43996859, ,,3232,2,321,2024-07-02,000485    ,0.0,381,,5.0,4.0,0.8,911.5,772.8677118368964,1458.0,1.0,2.0,0.0,0.0,2.0,NON AFFECTE,NON AFFECTE,District Tunis Sud
43996934,M,1977-07-14,2828,1,283,2024-07-02,000436    ,48.01095140314853,381,45-55,6.0,7.0,1.0,729.0,630.4664939550713,1457.0,2.0,8.0,0.0,0.0,3.0,JEUNES ADULTES,INACTIF,District Tunis Nord
43996934,M,1977-07-14,2828,1,283,2024-07-02,000436    ,48.01095140314853,381,45-55,6.0,7.0,1.0,729.0,630.4664939550713,1457.0,2.0,8.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
43997008,M,2000-01-01,1818,1,181,2024-07-02,000371    ,25.544147843942504,381,25-35,6.0,7.0,1.0,911.0,772.1606050557099,1457.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
43997082,M,2069-05-02,2424,1,242,2024-07-02,000626    ,-43.78918548939083,381,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,ACTIF,District Tunis Nord
43997157,F,2002-08-12,707,1,73,2024-07-02,010250    ,22.93223819301848,381,<25,10.0,12.0,1.0,885.0,748.5163102208707,1824.0,3.0,5.0,1.0,0.2,4.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
43997231,M,2002-06-25,3232,1,321,2024-07-02,000485    ,23.06365503080082,381,<25,3.0,4.0,1.0,1824.0,0.0,1824.0,1.0,2.0,0.0,0.0,2.0,NON AFFECTE,NON AFFECTE,District Tunis Nord
43997231,M,2002-06-25,3232,1,321,2024-07-02,000485    ,23.06365503080082,381,<25,3.0,4.0,1.0,1824.0,0.0,1824.0,1.0,2.0,0.0,0.0,2.0,JEUNES ADULTES,INACTIF,District Tunis Sud
43997305, ,,1818,2,181,2024-07-02,000371    ,0.0,381,,7.0,7.0,1.0,365.0,0.0,365.0,1.0,54.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
43997380,M,2001-07-13,2424,1,242,2024-07-02,000626    ,24.01368925393566,381,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
43997454,F,2000-04-04,2020,1,204,2024-07-02,010185    ,25.286789869952088,381,25-35,3.0,4.0,1.0,1814.0,16.97056274847714,1826.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
43997528,F,1979-09-26,202,1,24,2024-07-02,010251    ,45.80971937029432,381,45-55,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
43997603,F,2069-04-20,202,1,24,2024-07-02,010123    ,-43.75633127994524,381,,1.0,1.0,1.0,45.0,0.0,45.0,1.0,1.0,1.0,1.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
43997677,M,1981-10-15,2525,1,252,2024-07-02,000594    ,43.75633127994524,381,35-45,7.0,8.0,1.0,1603.6666666666667,1332.2242053548393,3013.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
43997677,M,1981-10-15,2525,1,252,2024-07-02,000594    ,43.75633127994524,381,35-45,7.0,8.0,1.0,1603.6666666666667,1332.2242053548393,3013.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,ACTIF,District Tunis Sud
43997751,F,1975-08-02,606,1,63,2024-07-02,000652    ,49.960301163586585,381,45-55,3.0,4.0,1.0,902.0,759.432682994352,1439.0,2.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
43997826,F,1990-04-06,404,1,42,2024-07-02,000464    ,35.28268309377139,381,35-45,2.0,2.0,1.0,136.0,0.0,136.0,1.0,7.0,5.0,0.7142857142857143,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
43997900,F,1991-02-26,303,1,34,2024-07-02,000473    ,34.390143737166326,381,25-35,8.0,9.0,1.0,547.25,631.7174341955956,1459.0,1.0,2.0,0.0,0.0,2.0,JEUNES ADULTES,INACTIF,District Tunis Nord
43997974,M,1997-12-17,2424,1,244,2024-07-02,010244    ,27.583846680355922,381,25-35,8.0,9.0,1.0,1003.75,752.6288926157432,1826.0,2.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
43998049,M,1988-05-27,202,1,24,2024-07-02,010123    ,37.14168377823409,381,35-45,7.0,8.0,1.0,970.0,555.1495294062672,1456.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
43998123,M,1986-01-22,1414,1,142,2024-07-02,000440    ,39.48528405201917,381,35-45,8.0,10.0,1.0,239.75,508.0232699957187,1460.0,3.0,3.0,1.0,0.3333333333333333,3.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
43998197,F,1999-12-03,303,1,31,2024-07-02,010113    ,25.623545516769337,381,25-35,6.0,7.0,1.0,912.0,773.574818618083,1459.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
43998272,M,2004-01-06,1818,1,181,2024-07-02,000371    ,21.530458590006845,381,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
43998346,M,1995-12-21,0,1,4,2024-07-02,000635    ,29.574264202600958,381,25-35,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES HAUTE GAMME,INACTIF,District Tunis Nord
43998420,F,1986-12-30,1717,1,174,2024-07-02,000641    ,38.548939082819984,381,35-45,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES CLASSE MOYENNE,ACTIF,District Tunis Nord
43998495,F,1989-05-22,303,1,34,2024-07-02,000473    ,36.15605749486653,381,35-45,8.0,9.0,1.0,547.25,631.7174341955956,1459.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
43998569,M,1984-05-30,1818,1,182,2024-07-02,000537    ,41.13347022587269,381,35-45,3.0,4.0,1.0,1642.5,256.6797615707168,1824.0,1.0,1.0,0.0,0.0,1.0,JEUNES ADULTES,INACTIF,District Tunis Nord
43998643,F,1987-04-20,2828,1,283,2024-07-02,000436    ,38.24503764544832,381,35-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
43998643,F,1987-04-20,2828,1,283,2024-07-02,000436    ,38.24503764544832,381,35-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
43998718,F,1994-12-09,303,1,31,2024-07-02,010113    ,30.60643394934976,381,25-35,6.0,7.0,1.0,912.0,773.574818618083,1459.0,1.0,2.0,0.0,0.0,2.0,JEUNES ADULTES,INACTIF,District Tunis Nord
43998792,F,1990-05-30,303,1,31,2024-07-02,000618    ,35.134839151266256,381,35-45,6.0,7.0,1.0,912.0,773.574818618083,1459.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
43998866,F,1992-05-13,101,1,10,2024-07-02,000482    ,33.18001368925393,381,25-35,8.0,9.0,1.0,756.25,618.5064672256872,1459.0,2.0,3.0,0.0,0.0,3.0,JEUNES ADULTES,INACTIF,District Tunis Nord
43998941,F,1995-09-18,303,1,34,2024-07-02,000473    ,29.831622176591377,381,25-35,8.0,9.0,1.0,157.5,109.79201115876198,365.0,2.0,2.0,1.0,0.5,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
43999015,F,1977-09-04,2323,1,232,2024-07-02,000459    ,47.86858316221766,381,45-55,6.0,7.0,1.0,912.0,773.574818618083,1459.0,1.0,2.0,0.0,0.0,2.0,PREMIUMS FIRST,ACTIF,District Tunis Nord
43999089,F,2000-02-29,303,1,31,2024-07-02,000618    ,25.38261464750171,381,25-35,6.0,7.0,1.0,912.0,773.574818618083,1459.0,1.0,2.0,0.0,0.0,2.0,ADULTES HAUTE GAMME,ACTIF,District Tunis Nord
43999164,F,2001-01-25,303,1,31,2024-07-02,010113    ,24.476386036960985,381,<25,6.0,7.0,1.0,294.0,0.0,294.0,2.0,2.0,1.0,0.5,2.0,PREMIUMS FIRST,INACTIF,District Tunis Nord
43999238,F,1994-02-24,505,1,51,2024-07-02,000671    ,31.394934976043807,381,25-35,7.0,8.0,1.0,962.3333333333334,552.8384332997601,1456.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
43999312,F,1997-04-20,303,1,31,2024-07-02,010113    ,28.243668720054757,381,25-35,6.0,7.0,1.0,912.0,773.574818618083,1459.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
43999387,M,2059-06-29,1111,1,111,2024-07-02,010125    ,-33.946611909650926,381,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
43999461,F,1988-06-01,303,1,31,2024-07-02,000618    ,37.12799452429842,381,35-45,6.0,7.0,1.0,188.85714285714286,1.4638501094227985,191.0,2.0,2.0,2.0,1.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
43999535, ,,1111,2,111,2024-07-02,010125    ,0.0,381,,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
43999610,F,2070-05-31,2222,1,223,2024-07-02,000249    ,-44.86789869952088,381,,8.0,9.0,1.0,842.0,543.6993654585225,1434.0,2.0,8.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
43999684,M,2013-07-12,2121,1,211,2024-07-02,010108    ,12.016427104722792,381,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
43999758,F,2016-08-23,2121,1,211,2024-07-02,010108    ,8.900752908966462,381,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
43999833,M,2000-12-25,101,1,10,2024-07-03,010230    ,24.56125941136208,380,<25,1.0,1.0,1.0,147.0,0.0,147.0,1.0,1.0,1.0,1.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
43999907,M,2005-06-08,2424,1,244,2024-07-03,010244    ,20.109514031485283,380,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
43999981,F,2003-06-09,0,1,4,2024-07-03,EXT161    ,22.10814510609172,380,<25,3.0,4.0,1.0,191.66666666666666,56.0029761113937,224.0,2.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
44000056,F,1986-12-14,2424,1,243,2024-07-03,000524    ,38.5927446954141,380,35-45,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
44000130,F,1989-06-07,2020,1,204,2024-07-03,010185    ,36.11225188227242,380,35-45,7.0,8.0,1.0,729.6666666666666,631.6211944934506,1459.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
44000204,F,1977-11-28,3232,1,321,2024-07-03,000485    ,47.63586584531143,380,45-55,7.0,8.0,1.0,911.5,772.8677118368964,1458.0,2.0,8.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
44000204,F,1977-11-28,3232,1,321,2024-07-03,000485    ,47.63586584531143,380,45-55,7.0,8.0,1.0,911.5,772.8677118368964,1458.0,2.0,8.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,ACTIF,District Tunis Sud
44000279, ,,3333,2,331,2024-07-03,010110    ,0.0,380,,7.0,8.0,1.0,999.75,980.5064592682022,2164.0,2.0,4.0,1.0,0.25,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
44000279, ,,3333,2,331,2024-07-03,010110    ,0.0,380,,7.0,8.0,1.0,999.75,980.5064592682022,2164.0,2.0,4.0,1.0,0.25,2.0,NON AFFECTE,NON AFFECTE,District Grand Centre
44000353,F,1994-04-27,1414,1,141,2024-07-03,010116    ,31.225188227241617,380,25-35,6.0,7.0,1.0,146.0,109.30080817023571,306.0,2.0,2.0,2.0,1.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
44000427,F,1995-09-18,404,1,43,2024-07-03,000601    ,29.831622176591377,380,25-35,9.0,10.0,1.0,638.25,546.5,1458.0,2.0,8.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
44000502,M,1997-11-07,3333,1,331,2024-07-03,010110    ,27.693360711841205,380,25-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
44000502,M,1997-11-07,3333,1,331,2024-07-03,010110    ,27.693360711841205,380,25-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Centre
44000576,M,1978-06-23,2525,1,253,2024-07-03,000626    ,47.069130732375086,380,45-55,1.0,1.0,1.0,132.0,0.0,132.0,1.0,1.0,1.0,1.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
44000650,M,1997-11-14,1111,1,113,2024-07-03,000452    ,27.67419575633128,380,25-35,9.0,10.0,1.0,635.25,539.8335391581372,1445.0,2.0,9.0,0.0,0.0,3.0,ADULTES HAUTE GAMME,INACTIF,District Tunis Nord
44000725,M,1999-05-11,2424,1,243,2024-07-03,000524    ,26.187542778918548,380,25-35,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
44000799,M,2073-02-17,3131,1,312,2024-07-03,010107    ,-47.58658453114305,380,,9.0,10.0,1.0,-3458.5,8391.4998460744,1458.0,2.0,8.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
44000799,M,2073-02-17,3131,1,312,2024-07-03,010107    ,-47.58658453114305,380,,9.0,10.0,1.0,-3458.5,8391.4998460744,1458.0,2.0,8.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,INACTIF,District Nord Ouest
44000873,F,1993-01-01,1818,1,182,2024-07-03,000537    ,32.54209445585216,380,25-35,8.0,9.0,1.0,138.88888888888889,90.43843823900936,365.0,2.0,2.0,2.0,1.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
